search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"zucchini raw white background stock",32,"One Green Zucchini Cut Half Isolated ...","https://depositphotos.com/184027628/stock-photo-one-green-zucchini-cut-half.html","https://st3.depositphotos.com/14836424/18402/i/1600/depositphotos_184027628-stock-photo-one-green-zucchini-cut-half.jpg",1600,1210,
"zucchini raw white background stock",33,"Slices Stack Raw Courgette Round ...","https://www.123rf.com/photo_95429373_two-green-zucchini-and-five-slices-stack-raw-courgette-round-pieces-isolated-on-white-background.html","https://previews.123rf.com/images/katerynabibro/katerynabibro1802/katerynabibro180200450/95429373-two-green-zucchini-and-five-slices-stack-raw-courgette-round-pieces-isolated-on-white-background.jpg",1300,694,
"zucchini raw white background stock",34,"Vector Stock - Zucchini on white ...","https://www.gograph.com/clipart/zucchini-on-white-background-gg101505476.html","https://comps.gograph.com/zucchini-on-white-background_gg101505476.jpg",450,470,
"zucchini raw white background stock",35,"Raw Zucchini Pasta On White Background ...","https://www.dreamstime.com/stock-photo-raw-zucchini-pasta-white-background-copy-space-top-view-image90704401","https://thumbs.dreamstime.com/z/raw-zucchini-pasta-white-background-copy-space-top-view-90704401.jpg",1300,957,
"zucchini raw white background stock",36,"Zucchini Round Slices Top View Isolated ...","https://photostockeditor.com/premium/226491415/three-green-zucchini-round-slices-top-view-isolated-on-white-background-raw-courgette-pieces","https://ssl.bigstockimages.com/6/2/2/large2/226491415.jpg",450,410,
"zucchini raw white background stock",37,"Raw yellow zucchini squash isolated on ...","https://www.colourbox.com/bild/gelbe-zucchini-bild-8515317","https://www.colourbox.com/preview/8515317-yellow-zucchini.jpg",800,531,
"zucchini raw white background stock",38,"vegetable marrows and zucchini ...","https://www.canstockphoto.com/different-vegetable-marrows-and-zucchini-72232385.html","https://comps.canstockphoto.com/different-vegetable-marrows-and-zucchini-pictures_csp72232385.jpg",450,320,
"zucchini raw white background stock",39,"Zucchini Isolated On White Background ...","https://www.istockphoto.com/vector/zucchini-isolated-on-white-background-watercolor-illustration-gm545788976-98483809","https://media.istockphoto.com/illustrations/zucchini-isolated-on-white-background-watercolor-illustration-illustration-id545788976",1024,1024,
"zucchini raw white background stock",40,"Raw Zucchini Pasta On White Background ...","https://www.shutterstock.com/image-photo/raw-zucchini-pasta-on-white-background-561591808","https://image.shutterstock.com/z/stock-photo-raw-zucchini-pasta-on-white-background-copy-space-561591808.jpg",1500,1101,
"zucchini raw white background stock",41,"green zucchini and three round slices ...","https://www.agefotostock.com/age/en/Stock-Images/Low-Budget-Royalty-Free/ESY-047556988","https://previews.agefotostock.com/previewimage/medibigoff/a29b41d91c71e851637e8a1b7a839d0f/esy-047556988.jpg",1049,684,
"zucchini raw white background stock",42,"Raw round courgette, Art Print ...","https://www.barewalls.com/art-print-poster/raw-round-courgette_bwc28734779.html","https://www.barewalls.com/comp/art-print-poster/bwc28734779/raw-round-courgette.jpg?units=in&pw=8.0&ph=8.0&fit=True",362,382,
"zucchini raw white background stock",43,"Zucchini isolated on white background ...","https://stock.adobe.com/images/zucchini-isolated-on-white-background-illustration-of-a-raw-vegetable-sketch-veggiery-and-healthy-nutrition/268820415","https://as1.ftcdn.net/jpg/02/68/82/04/500_F_268820415_VBf9icpOkxa15zOTwlLUPrYnPsP9vCqG.jpg",500,500,
