search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"red pepper",36,"Eating hot red chili peppers may help ...","https://www.medicalnewstoday.com/articles/315262","https://i0.wp.com/cdn-prod.medicalnewstoday.com/content/images/articles/315/315262/two-red-chili-peppers.jpg?w=1155&h=978",700,466,
"red pepper",37,"Sweet Bell Red Peppers","https://www.iga.net/en/product/pepperssweet-bell-red/00000_000000000000004688","https://az836796.vo.msecnd.net/media/image/product/en/large/0000000004688.jpg",1000,1000,
"red pepper",38,"orange and red peppers ...","https://www.mnn.com/food/healthy-eating/blogs/clearing-bell-pepper-myths","https://media.mnn.com/assets/images/2018/09/colored_bell_peppers.jpg.1440x960_q100_crop-scale_upscale.jpg",1440,978,
"red pepper",39,"Pepper, Sweet, PeppiGrande Red Hybrid ...","https://www.burpee.com/vegetables/peppers/pepper-sweet-peppigrande-red-hybrid-prod500738.html","https://www.burpee.com/dw/image/v2/ABAQ_PRD/on/demandware.static/-/Sites-masterCatalog_Burpee/default/dw11cf4758/Images/Product%20Images/prod500738/prod500738.jpg?sw=322&sh=380&sm=fit",322,380,
"red pepper",40,"Wait, What Are Red Pepper Flakes Anyway ...","https://www.bonappetit.com/story/what-are-red-pepper-flakes","https://assets.bonappetit.com/photos/5ce417b710ae5d4783582929/16:9/w_2560%2Cc_limit/Basically-Red-Chili-Flakes.jpg",2560,1440,
"red pepper",41,"Classic Stuffed Peppers | A Favorite ...","https://www.asweetpeachef.com/stuffed-peppers/","https://www.asweetpeachef.com/wp-content/uploads/2010/11/stuffed-bell-peppers-2.jpg",800,1198,
"red pepper",42,"How to measure chopped bell pepper ...","https://freefoodtips.com/how-to-measure-chopped-bell-pepper-without-scales/","https://freefoodtips.com/wp-content/uploads/2018/03/How_much_chopped_bell_pepper_is_in_a_cup-1200x900.png",1200,900,
"red pepper",43,"Irresistible Roasted Red Pepper Hummus","https://www.inspiredtaste.net/22016/roasted-red-pepper-hummus-recipe/","https://www.inspiredtaste.net/wp-content/uploads/2013/04/Red-Pepper-Hummus-Recipe-Video-1200.jpg",1200,800,
"red pepper",44,"Bell Peppers 101: Nutrition Facts and ...","https://www.healthline.com/nutrition/foods/bell-peppers","https://i0.wp.com/images-prod.healthline.com/hlcmsresource/images/AN_images/bell-peppers-1296x728-feature.jpg?w=1155&h=1528",1155,648,
"red pepper",45,"Spicy Roasted Red Pepper Sauce ...","https://vegetariangastronomy.com/spicy-roasted-red-bell-pepper-sauce/","https://vegetariangastronomy.com/wp-content/uploads/2018/11/spicy-roasted-red-bell-pepper-sauce-3.jpg",730,1095,
