search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"white potatos",89,"Medium Whole Skinless White Potatoes 60 ...","https://www.webstaurantstore.com/medium-whole-white-potatoes-60-80-count-10-can/99903408.html","https://cdnimg.webstaurantstore.com/images/products/large/8797/1964323.jpg",600,600,
"white potatos",90,"Vegan Stuffed Potato Skins with Spinach ...","https://eatwellenjoylife.com/vegan-stuffed-potato-skins/","https://eatwellenjoylife.com/wp-content/uploads/2018/04/Potato-Skins-alone-1.jpg",650,871,
"white potatos",91,"Fried Potatoes | Pear Tree Kitchen","https://peartreekitchen.com/fried-potatoes/","https://peartreekitchen.com/wp-content/uploads/2019/02/home-fries-5.jpg",1400,933,
"white potatos",92,"Restaurant and Brewhouse White Cheddar ...","https://topsecretrecipes.com/bjs-restaurant-and-brewhouse-white-cheddar-mashed-potatoes-copycat-recipe.html","https://topsecretrecipes.com/var/images/product/320.240/bjs-white-cheddar-mashed-potatoes-copycat-recipe.jpg",320,240,
"white potatos",93,"White Potatoes or Sweet Potatoes ...","https://fitnessvolt.com/white-potatoes-sweet-potatoes/","https://fitnessvolt.com/wp-content/uploads/2019/06/white-potato-vs-sweet-potato-nutrition-750x374.jpg",750,374,
"white potatos",94,"White Potato Types & Tips | White ...","https://www.potatogoodness.com/white-potatoes-types-and-tips/","https://www.potatogoodness.com/wp-content/uploads/2012/12/White-Potatoes-Video-300x170.jpg",300,170,
"white potatos",95,"Red, White & Blue Potato Salad Recipe ...","https://www.tasteofhome.com/recipes/red-white-blue-potato-salad/","https://www.tasteofhome.com/wp-content/uploads/2018/06/Red-White-and-Blue-Potatoes.00_00_01_22.Still001-1200x1080.jpg",1200,1080,
"white potatos",96,"How to Make the Perfect Mashed Potatoes","https://www.thelittlekitchen.net/how-to-make-the-perfect-mashed-potatoes/","https://www.thelittlekitchen.net/wp-content/uploads/2011/11/perfect-mashed-potatoes-11.jpg",600,400,
"white potatos",97,"Kennebec White Potato | Blue Tag ...","https://hosstools.com/product/kennebec-white-potato/","https://hosstools.com/wp-content/uploads/kennebec-white-potato-518x348.jpg",518,348,
"white potatos",98,"White Chocolate Whipped Potatoes Recipe ...","https://www.foodnetwork.com/recipes/white-chocolate-whipped-potatoes-5577561","https://food.fnr.sndimg.com/content/dam/images/food/fullset/2019/1/28/0/YK0213_White-Chocolate-Whipped-Potatoes_s4x3.jpg.rend.hgtvcom.826.620.suffix/1548730659461.jpeg",826,620,
